Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,City,Customer_Segment,Payment_Method
ORD09012,2024-07-15,CUST02023,T-Shirt,Fashion,3,64.5,0.0,193.5,126.0,67.5,Delhi,Consumer,Credit Card
ORD01404,2025-04-01,CUST02254,Jacket,Fashion,3,140.48,0.25,316.08,265.59,50.49,Kolkata,Corporate,Debit Card
ORD01383,2025-09-22,CUST02679,Office Chair,Furniture,7,175.63,0.0,1229.41,803.32,426.09,Kolkata,Corporate,Credit Card
ORD06929,2023-02-22,CUST00776,Bookshelf,Furniture,8,410.19,0.2,2625.22,2326.8,298.42,Bhubaneswar,Consumer,Debit Card
ORD05672,2023-05-15,CUST02787,Desk,Furniture,5,401.45,0.15,1706.16,1191.45,514.71,Bangalore,Home Office,Credit Card
ORD01639,2025-02-02,CUST00312,Laptop,Electronics,4,1365.1,0.25,4095.3,3156.92,938.38,Chennai,Corporate,Credit Card
ORD11900,2025-10-26,CUST02852,Shoes,Fashion,1,78.8,0.15,66.98,69.86,-2.88,Bhubaneswar,Corporate,Debit Card
ORD06908,2025-03-05,CUST01775,Headphones,Electronics,3,252.33,0.1,681.29,496.2,185.09,Bangalore,Home Office,Cash
ORD08592,2023-05-21,CUST03146,Smartphone,Electronics,5,654.98,0.05,3111.15,2377.65,733.5,Kolkata,Consumer,Cash
ORD06407,2023-06-24,CUST00389,Backpack,Accessories,7,54.89,0.2,307.38,364.0,-56.62,Ahmedabad,Consumer,PayPal
ORD09075,2023-12-29,CUST02807,Blender,Home Appliances,2,238.64,0.1,429.55,303.02,126.53,Jaipur,Home Office,PayPal
ORD01180,2025-10-18,CUST00192,Office Chair,Furniture,4,355.94,0.15,1210.2,1198.48,11.72,Chennai,Corporate,Credit Card
ORD05449,2025-10-27,CUST02498,Laptop,Electronics,3,1081.27,0.0,3243.81,2645.82,597.99,Delhi,Home Office,UPI
ORD05079,2025-12-13,CUST02231,Headphones,Electronics,3,187.03,0.1,504.98,402.0,102.98,Jaipur,Consumer,Credit Card
ORD08649,2025-12-08,CUST01764,T-Shirt,Fashion,4,$18.73,0.05,71.17,61.36,9.81,Delhi,Home Office,UPI
ORD05176,2023-01-20,CUST02100,Smartphone,Electronics,7,969.85,0.2,5431.16,4594.38,836.78,Kolkata,Corporate,UPI
ORD00690,2023-01-08,CUST02112,Keyboard,Electronics,6,59.18,0.2,284.06,210.96,73.1,Ahmedabad,Corporate,Cash
ORD10753,2023-05-06,CUST01982,T-Shirt,Fashion,5,30.43,0.2,121.72,142.2,-20.48,Kolkata,Home Office,Credit Card
ORD06526,2023-11-08,CUST02678,Jacket,Fashion,1,291.59,0.25,218.69,166.81,51.88,Mumbai,Consumer,Credit Card
ORD11930,2024-06-28,CUST01085,Smartphone,Electronics,4,361.7,0.15,1229.78,1219.04,10.74,Bhubaneswar,Corporate,UPI
ORD06489,2024-11-19,CUST02005,Shoes,Fashion,2,87.15,0.1,156.87,106.78,50.09,Chennai,Home Office,Credit Card
ORD07155,2023-03-25,CUST00889,T-Shirt,Fashion,1,20.8,0.0,20.8,14.46,6.34,Jaipur,Corporate,Cash
ORD10222,2024-02-22,CUST03498,Backpack,Accessories,6,94.81,,426.64,415.68,10.96,Bhubaneswar,Corporate,Cash
ORD06611,2024-06-29,CUST00908,Blender,Home Appliances,3,212.04,0.0,636.12,521.85,114.27,Chennai,Consumer,Cash
ORD10402,2024-11-19,CUST00259,T-Shirt,Fashion,3,100.97,0.15,257.47,184.71,72.76,Pune,Corporate,Debit Card
ORD04350,2023-12-22,CUST00790,Monitor,Electronics,1,576.16,0.05,547.35,428.68,118.67,Hyderabad,Corporate,Debit Card
ORD01885,2024-05-07,CUST02407,Microwave,Home Appliances,5,209.47,0.05,994.98,788.05,206.93,Chennai,Home Office,UPI
ORD10495,2025-06-22,CUST01965,Monitor,Electronics,1,539.35,0.05,512.38,362.99,149.39,Chennai,Consumer,CREDIT CARD
ORD02495,2023-04-13,CUST00664,Microwave,Home Appliances,8,299.94,0.15,2039.59,1578.4,461.19,Bhubaneswar,Consumer,UPI
ORD05948,2024-10-16,CUST03070,Laptop,Electronics,7,1823.72,0.25,9574.53,8241.73,1332.8,Mumbai,Consumer,Cash
ORD03037,07/04/2023,CUST00974,Jacket,Fashion,7,127.8,0.15,760.41,654.5,105.91,Hyderabad,Corporate,Credit Card
ORD05778,2024-03-08,CUST03115,Smartphone,Electronics,7,1227.6,0.0,8593.2,5882.24,2710.96,,Consumer,Debit Card
ORD00846,2025-09-04,CUST01885,Laptop,Electronics,2,586.65,0.25,879.97,1107.6,-227.63,Kolkata,Home Office,PayPal
ORD08735,2023-01-18,CUST02515,Microwave,Home Appliances,1,170.67,0.05,162.14,133.75,28.39,Ahmedabad,Corporate,PayPal
ORD07968,2023-03-10,CUST00979,Smartphone,Electronics,4,519.67,0.15,1766.88,1946.96,-180.08,Delhi,Consumer,Debit Card
ORD10298,2023-09-22,CUST02841,Office Chair,Furniture,7,252.07,0.0,1764.49,1120.49,644.0,Kolkata,Consumer,Cash
ORD07341,2023-03-06,CUST02678,Bookshelf,Furniture,5,451.34,0.1,2031.03,1495.55,535.48,Mumbai,Home Office,Cash
ORD10932,2025-04-04,CUST00932,Coffee Maker,Home Appliances,2,73.59,0.25,110.39,99.56,10.83,Bangalore ,Corporate,Debit Card
ORD10136,2023-08-09,CUST02198,Smartphone,Electronics,4,823.97,0.15,2801.5,2568.08,233.42,Jaipur,Consumer,PayPal
ORD07138,2024-10-19,CUST02186,Office Chair,Furniture,6,229.87,0.05,1310.26,818.34,491.92,Pune,Consumer,UPI
ORD02965,2023-06-26,CUST02414,Smartphone,Electronics,7,717.68,0.1,4521.38,3134.11,1387.27,Hyderabad,Home Office,UPI
ORD02530,2024-07-07,CUST00371,Office Chair,Furniture,4,263.91,0.1,950.08,929.48,20.6,Mumbai,Home Office,Credit Card
ORD05773,2024-07-12,CUST00689,Monitor,Electronics,5,285.37,0.25,1070.14,1097.3,-27.16,Bangalore,Consumer,UPI
ORD01049,2025-02-11,CUST00911,Blender,Home Appliances,4,88.14,0.0,352.56,283.96,68.6,Kolkata,Consumer,Credit Card
ORD07046,2023-02-26,CUST00571,Microwave,Home Appliances,7,580.78,0.25,3049.1,2457.14,591.96,Bangalore,Consumer,Credit Card
ORD01961,2025-06-17,CUST00012,Jacket,Fashion,2,196.88,0.15,334.7,334.74,-0.04,Mumbai,Home Office,Debit Card
ORD02531,2023-10-02,CUST00232,Backpack,Accessories,7,$104.59,0.2,585.7,576.87,8.83,Bangalore,Consumer,Debit Card
ORD08430,2023-09-03,CUST01942,Blender,Home Appliances,4,196.91,0.05,748.26,492.08,256.18,Mumbai,Home Office,PayPal
ORD04918,2023-04-05,CUST00528,Jacket,Fashion,7,197.36,0.05,1312.44,865.2,447.24,Delhi,Consumer,UPI
ORD09326,2025-06-17,CUST01541,Office Chair,Furniture,6,148.57,0.2,713.14,588.96,124.18,Jaipur,Consumer,Credit Card
ORD05902,2023-03-14,CUST00570,Laptop,Electronics ,5,715.89,0.0,3579.45,2848.9,730.55,Ahmedabad,Corporate,Debit Card
ORD08287,2025-05-14,CUST00620,Office Chair,Furniture,7,332.41,0.15,1977.84,1969.66,8.18,bangalore,Consumer,Cash
ORD04260,2023-03-03,CUST03341,Bookshelf,Furniture,1,264.82,0.1,238.34,227.43,10.91,Bhubaneswar,Consumer,PayPal
ORD10410,2025-08-17,CUST01241,T-Shirt,Fashion,1,43.67,0.15,37.12,40.97,-3.85,BANGALORE,Home Office,Debit Card
ORD05657,2025-09-19,CUST01494,Office Chair,Furniture,1,156.64,0.05,148.81,144.42,4.39,Hyderabad,Home Office,Debit Card
ORD06098,2024-11-01,CUST03455,Jacket,Fashion,8,53.27,0.05,404.85,351.12,53.73,Mumbai,Consumer,Cash
ORD05908,2025-11-02,CUST03056,Monitor,Electronics,4,510.27,0.25,1530.81,1249.44,281.37,Bangalore,Corporate,Cash
ORD07374,2024-07-25,CUST02537,Microwave,Home Appliances,7,475.69,0.05,3163.34,1956.99,1206.35,Pune,Home Office,Cash
ORD02979,2024-03-19,CUST01676,Backpack,Accessories,3,78.33,0.2,187.99,155.55,32.44,DELHI,Corporate,PayPal
ORD10762,2025-02-12,CUST01464,Coffee Maker,Home Appliances,4,118.17,0.1,425.41,285.64,139.77,Pune,Consumer,UPI
ORD11295,2023-06-15,CUST02485,Keyboard,Electronics,8,32.96,0.2,210.94,184.96,25.98,Mumbai,Home Office,Debit Card
ORD06722,2025-04-11,CUST00691,Bookshelf,Furniture,4,247.93,0.1,892.55,661.48,231.07,Chennai,Consumer,Credit Card
ORD07843,2023-02-26,CUST01910,Smartphone,Electronics,5,1099.1,0.15,4671.18,3765.1,906.08,Jaipur,Consumer,PayPal
ORD08265,2024-12-16,CUST00611,T-Shirt,Fashion,1,94.4,0.05,89.68,62.35,27.33,Hyderabad,Consumer,Debit Card
ORD10655,2024-09-16,CUST03311,Office Chair,Furniture,4,336.94,0.05,1280.37,888.48,391.89,Hyderabad,Consumer,Cash
ORD03139,2024-05-17,CUST03338,Backpack,Accessories,2,24.52,0.25,36.78,44.62,-7.84,Chennai,Home Office,UPI
ORD08326,2023-12-07,CUST00416,Laptop,Electronics,4,744.2,0.25,2232.6,2670.96,-438.36,Jaipur,Consumer,PayPal
ORD02583,2025-10-28,,Desk,Furniture,3,263.71,,593.35,514.56,78.79,Ahmedabad,Corporate,Credit Card
ORD01827,2025-05-14,CUST02953,Coffee Maker,Home Appliances,3,258.23,,774.69,520.83,253.86,Jaipur,Consumer,UPI
ORD05549,2024-01-16,CUST00420,Desk,Furniture,6,140.03,0.05,798.17,602.04,196.13,Bangalore,Consumer,UPI
ORD08786,2024-12-07,CUST00274,Microwave,Home Appliances,4,457.53,0.05,1738.61,1305.32,433.29,Chennai,Corporate,Debit Card
ORD00561,2023-05-03,CUST00245,Backpack,Accessories,6,46.47,0.25,209.12,163.86,45.26,Pune,Home Office,Debit Card
ORD10699,2025-01-19,CUST03178,Keyboard,Electronics,7,126.17,0.0,883.19,744.31,138.88,Mumbai,Consumer,Debit Card
ORD08436,2025-06-25,CUST02955,Microwave,Home Appliances,8,273.89,0.15,1862.45,1893.92,-31.47,Delhi,Consumer,Cash
ORD05436,2025-05-13,CUST01334,Monitor,Electronics,1,291.54,0.25,218.66,220.03,-1.37,Hyderabad,Home Office,UPI
ORD04438,2024-10-01,CUST01137,Smartphone,Electronics,7,1407.47,0.05,9359.68,5886.02,3473.66,Bangalore,Consumer,Cash
ORD08598,27/05/2025,CUST03084,Office Chair,Furniture,7,188.68,0.2,1056.61,1177.82,-121.21,Hyderabad,Home Office,UPI
ORD01443,2023-04-24,CUST01675,Desk,Furniture,1,581.07,0.15,493.91,366.94,126.97,Pune,Home Office,Debit Card
ORD08454,2023-01-11,CUST03137,T-Shirt,Fashion,6,14.53,0.15,74.1,66.42,7.68,Kolkata,Consumer,PayPal
ORD04407,2025-01-18,CUST00427,T-Shirt,Fashion,1,93.66,0.2,74.93,60.62,14.31,Bangalore,Consumer,UPI
ORD11581,2023-01-08,CUST02328,Jacket,Fashion,1,89.67,0.05,85.19,54.62,30.57,Bangalore,Home Office,Debit Card
ORD01690,2024-06-05,CUST02483,Coffee Maker,Home Appliances,8,138.14,0.05,1049.86,774.88,274.98,Bangalore,Corporate,Credit Card
ORD05904,2023-12-21,,T-Shirt,Fashion,1,34.84,0.2,27.87,21.32,6.55,Delhi,Consumer,Cash
ORD11343,2024-06-26,CUST02808,Headphones,Electronics,1,196.03,0.2,156.82,161.54,-4.72,Bangalore,Consumer,UPI
ORD05963,2023-02-22,CUST01737,Microwave,Home Appliances,4,381.26,0.0,1525.04,1235.32,289.72,Pune,Corporate,Debit Card
ORD02497,2024-05-28,CUST00558,Microwave,Home Appliances,1,259.29,0.15,220.4,190.08,30.32,Hyderabad,Corporate,Cash
ORD09945,2023-03-19,CUST01077,Jacket,Fashion,8,80.93,0.25,485.58,372.24,113.34,Bangalore,Home Office,PayPal
ORD00341,2023-08-25,CUST00936,Office Chair,Furniture,2,205.26,0.25,307.89,244.94,62.95,Jaipur,Consumer,Credit Card
ORD02409,2025-07-20,CUST01052,Smartphone,Electronics,2,856.92,0.0,1713.84,1240.32,473.52,Chennai,Consumer,Cash
ORD09794,2024-03-24,CUST01839,Headphones,Electronics,4,144.47,0.15,491.2,415.2,76.0,Jaipur,Home Office,Debit Card
ORD10141,2023-02-01,CUST02126,Headphones,Electronics,2,139.82,0.1,251.68,248.22,3.46,Mumbai,Corporate,PayPal
ORD05783,2024-06-14,CUST01497,Office Chair,Furniture,3,320.54,0.2,769.3,899.55,-130.25,Bhubaneswar,Home Office,Cash
ORD04577,2023-07-04,CUST01882,Microwave,Home Appliances,8,347.46,0.25,2084.76,2404.4,-319.64,Bangalore,Consumer,UPI
ORD03726,2023-03-25,CUST01619,Jacket,Fashion,6,276.76,0.2,1328.45,1119.54,208.91,Mumbai,Home Office,UPI
ORD02786,2024-06-07,CUST02251,Microwave,Home Appliances,5,608.0,0.25,2280.0,1905.2,374.8,Kolkata,Corporate,Debit Card
ORD09716,2023-08-10,CUST00349,Backpack,Accessories,5,144.48,0.15,614.04,449.6,164.44,Jaipur,Corporate,Cash
ORD01013,2023-06-16,CUST01427,T-Shirt,Fashion,8,48.76,0.2,312.06,293.28,18.78,Kolkata,Corporate,Credit Card
ORD05281,2024-04-26,CUST01434,Keyboard,Electronics,5,69.39,0.15,294.91,309.6,-14.69,Bhubaneswar,Corporate,Cash
ORD04896,2024-08-22,CUST02111,Laptop,Electronics,7,1277.45,0.2,7153.72,6760.74,392.98,Chennai,Consumer,PayPal
ORD07122,2024-12-05,CUST00550,Jacket,Fashion,1,99.43,0.05,94.46,88.3,6.16,Hyderabad,Corporate,PayPal
ORD06550,2023-07-24,CUST01249,Monitor,Electronics,5,171.57,0.25,643.39,621.8,21.59,Bangalore,Corporate,PayPal
ORD04038,2025-03-20,CUST00008,Office Chair,Furniture,1,157.96,0.1,142.16,97.91,44.25,Bangalore,Consumer,UPI
ORD00149,2025-05-29,CUST02349,Desk,Furniture,2,176.19,0.2,281.9,213.12,68.78,Kolkata,Home Office,Cash
ORD00286,2025-02-17,CUST03294,Smartphone,Electronics,1,579.51,0.1,521.56,338.07,183.49,Pune,Corporate,UPI
ORD11729,2023-01-07,CUST01495,T-Shirt,Fashion,1,100.51,0.0,100.51,62.06,38.45,Delhi,Home Office,Cash
ORD08556,2023-09-09,CUST00634,Backpack,Accessories,8,99.73,0.15,678.16,492.0,186.16,Bangalore,Home Office,Cash
ORD10366,2024-07-14,CUST01467,Microwave,Home Appliances,4,451.17,0.2,1443.74,1386.2,57.54,Ahmedabad,Corporate,UPI
ORD09733,2024-09-10,CUST00809,Microwave,Home Appliances,3,370.21,0.2,888.5,953.97,-65.47,Mumbai,Consumer,Credit Card
ORD06771,2025-08-04,CUST01099,T-Shirt,Fashion,2,17.3,0.25,25.95,26.82,-0.87,Hyderabad,Corporate,UPI
ORD04444,2023-06-15,CUST01044,Monitor,Electronics,4,754.34,0.15,2564.76,1893.72,671.04,Ahmedabad,Home Office,UPI
ORD07447,2025-10-08,CUST02383,Desk,Furniture,1,536.07,0.25,402.05,323.4,78.65,Jaipur,Home Office,Credit Card
ORD00237,2023-01-24,CUST01072,Desk,Furniture,5,313.38,0.1,1410.21,912.15,498.06,Pune,Home Office,Debit Card
ORD11653,2023-01-29,CUST01540,Bookshelf,Furniture,5,331.14,0.0,1655.7,1120.75,534.95,Hyderabad,Home Office,Debit Card
ORD07124,2024-04-27,CUST02623,Backpack,Accessories,1,35.14,0.25,26.36,23.55,2.81,Ahmedabad,Consumer,Cash
ORD10139,2023-01-20,CUST02774,Blender,Home Appliances,8,270.83,0.0,2166.64,1239.44,927.2,Kolkata,Consumer,UPI
ORD03084,2024-09-18,CUST01485,Blender,Home Appliances,1,261.48,0.15,222.26,173.69,48.57,Bhubaneswar,Home Office,Cash
ORD00633,2023-11-15,CUST02570,Bookshelf,Furniture,1,269.06,0.15,228.7,179.14,49.56,Ahmedabad,Home Office,UPI
ORD06814,2024-06-30,CUST02450,Keyboard,Electronics,4,48.86,0.05,185.67,140.6,45.07,Chennai,Consumer,Cash
ORD02494,2025-06-24,CUST01215,Backpack,Accessories,4,64.57,0.05,245.37,181.76,63.61,Bangalore,Corporate,PayPal
ORD02666,2024-08-27,CUST02710,Headphones,Electronics,8,205.48,0.15,1397.26,1270.16,127.1,Pune,Corporate,UPI
ORD10308,2024-01-11,CUST02263,Monitor,Electronics,4,229.51,0.0,918.04,780.28,137.76,Ahmedabad,Home Office,Debit Card
ORD10378,2024-07-30,CUST02831,Microwave,Home Appliances,3,319.44,0.0,958.32,735.12,223.2,Chennai,Corporate,Debit Card
ORD11352,2023-02-09,,Headphones,Electronics,3,83.08,0.05,236.78,143.01,93.77,Jaipur,Corporate,Cash
ORD10283,2024-08-01,CUST00942,Microwave,Home Appliances,6,249.31,0.0,1495.86,1055.52,440.34,Hyderabad,Consumer,Debit Card
ORD04212,2024-11-01,CUST01835,Desk,Furniture,3,356.8,0.05,1016.88,893.85,123.03,Mumbai,Corporate,Debit Card
ORD09687,2023-09-10,CUST00765,Coffee Maker,Home Appliances,1,297.52,0.0,297.52,249.67,47.85,Ahmedabad,Home Office,PayPal
ORD03875,2023-10-02,CUST02720,Office Chair,Furniture,2,515.91,0.2,825.46,624.9,200.56,Mumbai,Corporate,Cash
ORD09425,2025-01-22,CUST01133,Coffee Maker,Home Appliances,2,152.49,0.25,228.74,238.02,-9.28,Bangalore,Corporate,Cash
ORD02818,2023-10-29,CUST01213,Laptop,Electronics,2,1084.66,0.2,1735.46,1636.84,98.62,Bhubaneswar,Corporate,PayPal
ORD10028,2024-09-21,CUST02562,T-Shirt,Fashion,3,44.95,0.0,134.85,114.6,20.25,Bangalore,Home Office,PayPal
ORD11923,2024-01-30,CUST01767,Office Chair,Furniture,8,382.21,0.0,3057.68,2662.72,394.96,Mumbai,Consumer,Cash
ORD11643,2023-03-29,CUST01524,Blender,Home Appliances,5,216.68,0.05,1029.23,779.0,250.23,,Home Office,PayPal
ORD07427,2024-04-03,CUST00396,T-Shirt,Fashion,5,58.25,0.15,247.56,196.05,51.51,Jaipur,Home Office,UPI
ORD10445,06/04/2025,CUST02139,Coffee Maker,Home Appliances,1,240.91,0.25,180.68,165.66,15.02,Bhubaneswar,Home Office,Credit Card
ORD10287,2023-09-16,CUST00388,Laptop,Electronics,7,806.87,0.2,4518.47,4545.31,-26.84,Jaipur,Corporate,PayPal
ORD11174,2023-07-05,CUST00970,T-Shirt,Fashion,3,22.2,0.25,49.95,42.42,7.53,Delhi,Consumer,UPI
ORD09778,2025-12-16,CUST03038,Jacket,Fashion,8,181.8,0.1,1308.96,1264.32,44.64,Delhi,Corporate,Debit Card
ORD01736,2025-04-08,CUST00211,Keyboard,Electronics,5,73.91,0.25,277.16,264.1,13.06,Bhubaneswar,Corporate, UPI
ORD07398,2024-04-10,CUST00442,Laptop,Electronics,2,1253.33,0.25,1879.99,1552.12,327.87,Bangalore,Consumer,Debit Card
ORD04256,2024-12-17,CUST00943,Headphones,Electronics,4,233.15,0.1,839.34,648.28,191.06,Chennai,Corporate,PayPal
ORD10053,2024-03-09,CUST01273,Office Chair,Furniture,1,244.77,0.15,208.05,192.46,15.59,Mumbai,Consumer,Debit Card
ORD02476,2024-03-12,CUST01619,T-Shirt,Fashion,4,99.9,0.05,379.62,248.36,131.26,Mumbai,Consumer,Credit Card
ORD09528,2025-09-14,,Smartphone,Electronics,1,621.39,0.05,590.32,388.88,201.44,Pune,Consumer,Debit Card
ORD03714,2025-08-15,CUST00836,Laptop,Electronics,2,686.73,0.05,1304.79,1294.5,10.29,Kolkata,Home Office,Cash
ORD10899,2025-03-05,CUST00294,T-Shirt,Fashion,1,85.16,0.2,68.13,69.33,-1.2,Bangalore,Consumer,Cash
ORD01805,2023-08-11,CUST03001,Desk,Furniture,1,414.32,0.05,393.6,298.78,94.82,Chennai,Home Office,Cash
ORD00708,2025-08-29,CUST02038,Keyboard,electronics,2,40.69,0.25,61.03,50.62,10.41,Mumbai,Consumer,Credit Card
ORD11163,2025-02-01,CUST01331,Headphones,Electronics,6,,0.2,535.49,405.78,129.71,Mumbai,Consumer,Debit Card
ORD05190,2025-03-10,CUST00496,Backpack,Accessories,2,46.8,0.25,70.2,81.62,-11.42,Bhubaneswar,Consumer,Cash
ORD05473,2023-04-09,CUST01150,Bookshelf,Furniture,5,199.19,0.2,796.76,805.7,-8.94,Delhi,Home Office,UPI
ORD00073,2025-02-15,CUST01378,Bookshelf,Furniture,8,251.64,0.25,1509.84,1389.44,120.4,Hyderabad,Corporate,UPI
ORD07844,2024-04-28,CUST02229,Headphones,Electronics,3,137.03,0.2,328.87,365.1,-36.23,Pune,Consumer,Debit Card
ORD05102,2023-01-21,CUST00583,Microwave,Home Appliances,8,,0.05,3981.49,2620.72,1360.77,Hyderabad,Corporate,PayPal
ORD06765,2024-02-24,CUST02086,Blender,Home Appliances,7,170.47,0.25,894.97,819.0,75.97,Bhubaneswar,Consumer,UPI
ORD09383,2025-07-26,CUST02732,Backpack,Accessories,3,103.38,0.25,232.6,277.2,-44.6,Jaipur,Home Office,Cash
ORD01126,2023-07-19,CUST01358,Blender,Home Appliances,6,153.43,0.25,690.44,531.6,158.84,Kolkata,Home Office,PayPal
ORD01242,2023-09-30,CUST02611,Bookshelf,Furniture,2,169.36,0.15,287.91,220.08,67.83,Bhubaneswar,Home Office,Debit Card
ORD10010,2023-11-28,CUST02577,Jacket,Fashion,6,151.74,0.25,682.83,647.82,35.01,Pune,Consumer,Cash
ORD02350,2024-01-12,CUST01295,Backpack,Accessories,5,,0.15,247.18,178.5,68.68,Bangalore,Corporate,Debit Card
ORD06603,2025-03-22,CUST00863,Headphones,Electronics,4,276.22,0.25,828.66,662.48,166.18,Bhubaneswar,Consumer,Credit Card
ORD06781,2025-10-22,CUST01147,Headphones,Electronics,3,169.46,0.1,457.54,421.71,35.83,Jaipur,Home Office,Cash
ORD09770,2024-08-27,CUST01855,Backpack,Accessories,5,70.7,0.0,353.5,313.75,39.75,Chennai,Corporate,Credit Card
ORD04359,2025-11-21,CUST01147,T-Shirt,Fashion,7,42.53,0.1,267.94,173.46,94.48,Pune,Consumer,Debit Card
ORD01344,2025-02-11,CUST03170,Office Chair,Furniture,2,197.03,0.15,334.95,323.38,11.57,Kolkata,Home Office,Cash
ORD03828,2025-03-17,,Desk,Furniture,7,657.59,0.1,4142.82,2757.16,1385.66,Chennai,Home Office,UPI
ORD10547,2023-11-23,CUST02139,Coffee Maker,Home Appliances,8,195.11,0.1,1404.79,1200.72,204.07,Bangalore,Consumer,PayPal
ORD02699,2024-12-31,,Monitor,Electronics,4,626.8,0.25,1880.4,1554.0,326.4,Kolkata,Corporate,Cash
ORD08633,2023-08-19,CUST00050,Blender,Home Appliances,8,138.43,0.25,830.58,756.56,74.02,Delhi,Consumer,Credit Card
ORD06653,2024-01-28,CUST00330,Monitor,Electronics,2,345.17,0.2,552.27,496.34,55.93,Ahmedabad,Consumer,Cash
ORD01101,2023-07-30,CUST02231,Shoes,Fashion,2,142.49,0.0,284.98,267.62,17.36,Chennai,Consumer,PayPal
ORD09161,2024-04-12,CUST03095,Jacket,Fashion,3,246.18,0.05,701.61,559.71,141.9,Kolkata,Corporate,UPI
ORD08842,2023-01-11,CUST01623,Coffee Maker,Home Appliances,4,175.53,0.0,702.12,433.96,268.16,Delhi,Corporate,Credit Card
ORD09739,2024-11-10,CUST02119,Coffee Maker,Home Appliances,4,121.03,0.2,387.3,291.76,95.54,Ahmedabad,Home Office,PayPal
ORD07328,2024-03-20,CUST02000,Desk,Furniture,8,176.24,0.25,1057.44,881.6,175.84,Kolkata,Corporate,Cash
ORD07623,2024-08-31,CUST01992,Bookshelf,Furniture,5,153.22,0.1,689.49,716.75,-27.26,Pune,Corporate,Debit Card
ORD00988,2023-07-07,CUST00712,Laptop,Electronics,3,1642.51,0.05,4681.15,2887.02,1794.13,Bhubaneswar,Home Office,Debit Card
ORD02853,2023-03-29,CUST00340,Laptop,Electronics,1,993.81,0.25,745.36,718.34,27.02,Chennai,Home Office,UPI
ORD08854,2024-06-24,CUST02707,Jacket,Fashion,6,185.78,0.1,1003.21,951.84,51.37,Bhubaneswar,Home Office,PayPal
ORD00631,2024-10-25,CUST03142,Coffee Maker,Home Appliances,2,125.46,0.2,200.74,198.28,2.46,Hyderabad,Consumer,UPI
ORD01250,2023-03-03,CUST00133,Shoes,Fashion,2,196.28,0.1,353.3,269.26,84.04,Pune,Corporate,UPI
ORD03180,2024-03-27,CUST02109,Office Chair,Furniture,6,337.04,0.05,1921.13,1495.74,425.39,Jaipur,Corporate,PayPal
ORD00483,2023-10-03,CUST02784,Coffee Maker,Home Appliances,7,242.96,0.1,1530.65,1367.52,163.13,Pune,Corporate,Cash
ORD09777,2023-07-26,CUST03216,Monitor,Electronics,2,643.48,0.2,1029.57,818.02,211.55,Bangalore,Home Office,UPI
ORD09655,2024-06-26,CUST02564,Office Chair,Furniture,6,119.15,0.15,607.67,623.34,-15.67,Mumbai,Home Office,Cash
ORD03041,2023-11-24,CUST00610,Monitor,Electronics,1,254.0,0.1,228.6,226.71,1.89,Hyderabad,Consumer,Debit Card
ORD05011,2025-02-07,CUST03413,Coffee Maker,Home Appliances,1,234.8,0.0,234.8,141.9,92.9,Pune,Consumer,Cash
ORD10609,2023-02-11,CUST00037,Jacket,Fashion,2,279.76,0.05,531.54,381.84,149.7,Mumbai,Consumer,Cash
ORD07001,2024-11-08,CUST01586,Office Chair,Furniture,2,343.75,0.15,584.38,574.88,9.5,Mumbai,Consumer,UPI
ORD03274,2025-07-25,CUST01904,Shoes,Fashion,8,109.08,0.15,741.74,550.64,191.1,Kolkata,Consumer,Credit Card
ORD07228,2025-01-03,CUST02809,Office Chair,Furniture,3,147.19,0.25,331.18,260.19,70.99,Bhubaneswar,Home Office,Cash
ORD03684,2025-04-19,CUST01424,Shoes,Fashion,7,163.62,0.05,1088.07,672.28,415.79,Hyderabad,Corporate,UPI
ORD06675,2025-08-08,CUST01619,Backpack,Accessories,3,80.12,0.0,240.36,138.66,101.7,Kolkata,Consumer,Cash
ORD06808,2024-10-16,CUST02196,Bookshelf,Furniture,2,467.39,0.25,701.09,554.98,146.11,Bangalore,Home Office,Credit Card
ORD11829,2025-02-03,CUST02697,Jacket,Fashion,3,68.48,0.05,195.17,190.68,4.49,Pune,Corporate,Debit Card
ORD01317,2025-03-21,CUST02941,Shoes,Fashion,4,107.11,0.2,342.75,246.28,96.47,Delhi,Corporate,Debit Card
ORD03226,2024-12-05,CUST01991,Office Chair,Furniture,6,490.01,0.25,2205.05,2046.12,158.93,Bhubaneswar,Corporate,Cash
ORD01073,2024-01-07,CUST00773,Monitor,Electronics,2,462.36,0.2,739.78,600.16,139.62,Bhubaneswar,Home Office,Debit Card
ORD04816,2024-01-24,CUST01495,Blender,Home Appliances,2,56.44,0.2,90.3,77.22,13.08,Mumbai,Corporate,UPI
ORD11634,2024-09-28,CUST00636,Laptop,Electronics,7,1392.89,0.25,7312.67,7868.0,-555.33,Jaipur,Consumer,Debit Card
ORD09853,2025-06-16,CUST02372,Bookshelf,Furniture,7,174.95,0.2,979.72,1090.25,-110.53,Bhubaneswar,Corporate,Debit Card
ORD05753,2023-12-17,CUST02450,Office Chair,furniture,6,451.31,0.0,2707.86,2038.38,669.48,Pune,Home Office,Credit Card
ORD11100,2025-06-03,CUST00897,Office Chair,Furniture,1,321.87,0.15,273.59,256.48,17.11,Bhubaneswar,Consumer,UPI
